Symbol,Date,Open,High,Low,Close,Volume
ABOT,22-Jan-2016,610.00,610.00,610.00,610.00,50
ABOT,25-Jan-2016,615.00,624.00,610.00,622.00,2900
ABOT,27-Jan-2016,603.00,624.00,600.00,604.64,1650
ABOT,28-Jan-2016,601.00,610.00,601.00,610.00,850
ABOT,29-Jan-2016,604.04,610.00,600.00,610.00,2000
ABOT,01-Feb-2016,620.00,639.99,600.12,632.46,9150
ABOT,02-Feb-2016,630.00,630.00,630.00,630.00,200
ABOT,03-Feb-2016,625.00,658.00,625.00,641.06,8250
ABOT,04-Feb-2016,640.00,670.00,640.00,668.05,11750
ABOT,08-Feb-2016,670.00,701.45,634.65,681.18,19950
ABOT,09-Feb-2016,675.00,675.00,665.00,672.60,53800
ABOT,10-Feb-2016,675.00,675.00,650.00,660.00,65700
ABOT,11-Feb-2016,660.00,665.00,636.00,644.46,4050
ABOT,12-Feb-2016,645.00,674.90,614.00,652.64,5750
ABOT,15-Feb-2016,655.00,655.00,655.00,655.00,50
ABOT,16-Feb-2016,640.00,669.99,631.00,660.50,13800
ABOT,17-Feb-2016,640.00,664.99,640.00,664.99,1150
ABOT,18-Feb-2016,655.02,667.90,651.00,659.80,4250
ABOT,19-Feb-2016,664.00,670.00,652.00,664.11,3250
ABOT,22-Feb-2016,655.00,655.00,650.00,650.00,1150
ABOT,23-Feb-2016,650.00,670.00,650.00,650.00,10000
ABOT,24-Feb-2016,650.02,665.00,650.00,663.38,5600
ABOT,25-Feb-2016,652.13,662.00,650.01,656.93,1600
ABOT,26-Feb-2016,661.00,665.00,646.00,651.00,1700
ABOT,29-Feb-2016,640.00,650.00,640.00,649.92,1450
ABOT,02-Mar-2016,639.01,641.00,637.00,640.83,350
ABOT,03-Mar-2016,635.01,636.00,635.00,636.00,1100
ABOT,04-Mar-2016,630.00,660.00,630.00,641.14,4450
ABOT,07-Mar-2016,652.00,652.00,645.00,645.00,1250
ABOT,08-Mar-2016,648.98,648.98,648.98,648.98,50
ABOT,09-Mar-2016,636.01,650.00,636.00,642.17,2750
ABOT,10-Mar-2016,640.00,645.00,636.00,641.44,2450
ABOT,14-Mar-2016,636.01,654.00,625.00,648.46,3500
ABOT,15-Mar-2016,645.00,648.00,635.00,636.11,152200
ABOT,16-Mar-2016,645.00,645.00,635.00,642.99,250050
ABOT,17-Mar-2016,655.00,665.00,650.00,650.00,4700
ABOT,18-Mar-2016,655.01,661.99,650.50,650.50,500
ABOT,21-Mar-2016,666.00,666.00,656.00,659.50,350
ABOT,22-Mar-2016,660.00,660.00,641.00,641.00,250
ABOT,24-Mar-2016,637.05,643.97,637.00,643.56,1700
ABOT,28-Mar-2016,649.99,652.90,640.00,646.45,450
ABOT,29-Mar-2016,649.50,653.63,649.50,653.63,300
ABOT,31-Mar-2016,645.00,670.00,645.00,662.15,2400
ABOT,01-Apr-2016,671.50,675.00,655.01,660.34,650
ABOT,04-Apr-2016,650.01,660.00,650.00,657.00,4650
ABOT,05-Apr-2016,660.00,660.00,655.00,657.00,1150
ABOT,06-Apr-2016,660.00,660.00,655.02,655.03,250
ABOT,07-Apr-2016,656.99,687.78,656.99,669.00,17450
ABOT,08-Apr-2016,668.00,671.00,668.00,670.00,900
ABOT,11-Apr-2016,661.00,661.00,660.00,660.21,950
ABOT,12-Apr-2016,660.00,663.00,655.00,660.67,1250
ABOT,13-Apr-2016,658.50,659.00,642.00,642.00,400
ABOT,14-Apr-2016,650.00,653.00,640.00,650.09,5550
ABOT,19-Apr-2016,629.00,650.00,629.00,640.00,300
ABOT,20-Apr-2016,640.00,650.00,640.00,650.00,1850
ABOT,21-Apr-2016,662.00,662.00,640.63,650.22,3450
ABOT,22-Apr-2016,665.00,665.00,650.10,653.67,400
ABOT,25-Apr-2016,654.00,656.00,652.50,654.00,900
ABOT,26-Apr-2016,656.00,665.00,656.00,660.00,3550
ABOT,27-Apr-2016,664.50,665.00,663.50,665.00,2750
ABOT,28-Apr-2016,665.50,671.00,665.00,669.00,1850
ABOT,29-Apr-2016,670.00,670.50,670.00,670.50,600
ABOT,02-May-2016,676.00,699.99,675.00,676.64,9700
ABOT,03-May-2016,680.00,680.00,673.00,674.17,5400
ABOT,04-May-2016,688.00,698.00,675.00,680.27,31350
ABOT,05-May-2016,689.99,690.00,675.00,679.43,2750
ABOT,06-May-2016,689.88,700.00,676.00,676.00,6150
ABOT,09-May-2016,695.00,705.00,685.00,690.00,15650
ABOT,10-May-2016,686.01,695.00,685.00,686.00,2300
ABOT,11-May-2016,680.00,685.00,680.00,680.00,1250
ABOT,12-May-2016,680.00,680.00,679.50,679.50,200
ABOT,13-May-2016,679.00,690.00,679.00,685.11,3250
ABOT,16-May-2016,681.12,681.12,681.10,681.10,250
ABOT,17-May-2016,680.00,690.00,680.00,680.00,2300
ABOT,18-May-2016,680.00,700.00,680.00,694.00,214900
ABOT,19-May-2016,694.00,695.00,676.00,680.18,20600
