Symbol,Date,Open,High,Low,Close,Volume
ABL,07-Sep-2015,98.50,99.00,98.50,98.75,25200
ABL,08-Sep-2015,98.00,99.98,96.50,99.62,64400
ABL,09-Sep-2015,98.10,100.20,98.10,100.00,35900
ABL,10-Sep-2015,99.00,99.00,98.01,98.35,18700
ABL,11-Sep-2015,97.31,100.87,97.31,100.00,114400
ABL,14-Sep-2015,99.10,99.15,98.50,98.51,2900
ABL,15-Sep-2015,98.55,98.55,97.21,97.31,56000
ABL,16-Sep-2015,99.00,99.00,97.10,97.13,800
ABL,17-Sep-2015,97.75,99.00,96.80,96.82,29700
ABL,18-Sep-2015,98.00,98.00,97.94,98.00,3200
ABL,21-Sep-2015,97.00,97.00,94.50,94.61,71900
ABL,22-Sep-2015,94.52,95.98,94.51,94.60,21800
ABL,23-Sep-2015,95.85,95.85,94.00,94.95,15900
ABL,28-Sep-2015,93.50,95.00,93.50,94.60,1200
ABL,29-Sep-2015,93.06,94.39,92.00,93.05,167800
ABL,30-Sep-2015,93.00,93.01,93.00,93.00,104000
ABL,01-Oct-2015,92.10,94.25,92.06,94.00,42800
ABL,02-Oct-2015,95.00,96.99,94.00,96.00,16400
ABL,05-Oct-2015,95.50,98.00,95.50,96.00,8100
ABL,06-Oct-2015,97.90,100.00,97.90,99.07,18500
ABL,07-Oct-2015,99.00,101.00,99.00,100.00,45400
ABL,08-Oct-2015,99.00,103.00,99.00,100.70,119800
ABL,09-Oct-2015,100.01,100.90,100.00,100.34,7900
ABL,12-Oct-2015,100.00,102.00,99.00,100.04,87900
ABL,13-Oct-2015,100.95,102.00,100.00,100.53,25700
ABL,14-Oct-2015,100.50,100.75,99.65,99.81,22200
ABL,15-Oct-2015,100.00,100.25,99.21,99.81,34700
ABL,16-Oct-2015,99.21,99.21,97.50,97.87,1389600
ABL,19-Oct-2015,99.30,99.30,98.05,98.25,14900
ABL,20-Oct-2015,99.00,99.00,98.40,98.50,6600
ABL,21-Oct-2015,98.97,100.00,98.70,100.00,61800
ABL,22-Oct-2015,100.10,100.99,99.23,99.29,18200
ABL,26-Oct-2015,99.00,101.75,99.00,101.40,59600
ABL,27-Oct-2015,100.03,101.70,100.00,100.01,33100
ABL,28-Oct-2015,100.20,103.88,100.20,102.74,55300
ABL,29-Oct-2015,103.00,103.00,101.75,102.50,21900
ABL,30-Oct-2015,102.00,102.00,100.02,100.86,28000
ABL,02-Nov-2015,100.90,100.99,100.01,100.62,16700
ABL,03-Nov-2015,101.00,101.60,100.01,101.47,12900
ABL,04-Nov-2015,101.15,101.15,100.50,100.79,70600
ABL,05-Nov-2015,99.10,99.99,98.51,98.97,325000
ABL,06-Nov-2015,99.01,99.49,98.50,99.11,133200
ABL,09-Nov-2015,99.01,99.70,99.00,99.01,56300
ABL,10-Nov-2015,98.95,99.49,98.53,98.87,77900
ABL,11-Nov-2015,99.01,99.01,98.00,98.00,18500
ABL,12-Nov-2015,99.01,99.01,97.70,98.00,175900
ABL,13-Nov-2015,97.96,98.50,97.95,98.00,21500
ABL,16-Nov-2015,97.00,97.15,96.50,97.00,50500
ABL,17-Nov-2015,98.30,98.35,97.00,97.00,39200
ABL,18-Nov-2015,96.86,97.02,96.70,96.89,16200
ABL,19-Nov-2015,96.51,96.70,96.50,96.55,6500
ABL,20-Nov-2015,96.70,97.10,96.62,96.76,52100
ABL,23-Nov-2015,97.40,97.75,97.00,97.50,12300
ABL,24-Nov-2015,97.50,97.85,97.50,97.50,21200
ABL,25-Nov-2015,97.00,97.00,93.50,95.56,54300
ABL,26-Nov-2015,96.44,97.00,96.30,96.44,28000
ABL,27-Nov-2015,96.55,96.55,95.50,96.43,2000
ABL,30-Nov-2015,96.00,97.10,93.00,93.80,52300
ABL,01-Dec-2015,94.00,94.20,93.00,93.00,9400
ABL,02-Dec-2015,92.40,96.00,90.00,95.93,49400
ABL,03-Dec-2015,95.00,96.00,94.31,95.95,5000
ABL,04-Dec-2015,96.49,96.49,95.00,95.35,500
ABL,07-Dec-2015,95.15,95.89,95.15,95.30,2500
ABL,08-Dec-2015,95.52,96.25,95.50,96.15,18600
ABL,09-Dec-2015,96.00,96.48,96.00,96.00,6500
ABL,10-Dec-2015,96.95,100.50,96.95,99.00,70200
ABL,11-Dec-2015,99.00,99.00,96.00,97.47,21200
ABL,14-Dec-2015,97.00,97.00,96.01,96.74,5500
ABL,15-Dec-2015,96.50,96.50,95.00,95.01,16900
ABL,16-Dec-2015,95.22,95.50,94.26,94.98,14300
ABL,17-Dec-2015,95.10,96.25,95.10,95.60,15100
