Symbol,Date,Open,High,Low,Close,Volume
AGTL,16-Sep-2016,429.84,442.24,429.84,440.26,67700
AGTL,19-Sep-2016,444.00,444.00,437.00,439.23,18600
AGTL,20-Sep-2016,442.20,442.20,434.20,437.17,7600
AGTL,21-Sep-2016,438.99,438.99,428.00,430.00,5900
AGTL,22-Sep-2016,432.00,435.00,431.50,433.00,9800
AGTL,23-Sep-2016,430.00,438.00,428.00,436.82,14900
AGTL,26-Sep-2016,436.82,448.75,436.82,444.66,26100
AGTL,27-Sep-2016,448.97,448.97,442.00,442.44,16800
AGTL,28-Sep-2016,440.00,445.00,439.00,439.71,4900
AGTL,29-Sep-2016,439.00,441.00,430.50,431.75,8700
AGTL,30-Sep-2016,437.00,440.00,435.00,438.03,9300
AGTL,03-Oct-2016,444.00,453.00,435.05,444.79,53300
AGTL,04-Oct-2016,445.00,467.02,445.00,465.38,64100
AGTL,05-Oct-2016,478.00,488.64,469.00,486.76,111900
AGTL,06-Oct-2016,482.55,490.00,477.00,481.22,45700
AGTL,07-Oct-2016,469.00,490.00,469.00,474.68,37500
AGTL,10-Oct-2016,473.00,492.00,473.00,483.98,35000
AGTL,13-Oct-2016,489.95,494.00,476.00,478.24,26600
AGTL,14-Oct-2016,482.00,494.00,478.50,484.28,33100
AGTL,17-Oct-2016,485.00,493.50,480.00,482.04,21900
AGTL,18-Oct-2016,480.50,481.00,473.50,477.03,16300
AGTL,19-Oct-2016,482.90,482.90,475.00,482.24,10200
AGTL,20-Oct-2016,482.00,486.50,480.00,481.33,10100
AGTL,21-Oct-2016,481.00,483.00,478.00,479.25,6100
AGTL,24-Oct-2016,481.95,486.99,470.05,478.21,23500
AGTL,25-Oct-2016,479.97,493.00,474.00,487.06,50500
AGTL,26-Oct-2016,492.99,493.00,484.51,487.67,24900
AGTL,27-Oct-2016,486.00,490.00,478.10,480.75,37900
AGTL,28-Oct-2016,480.00,485.00,478.50,481.82,10000
AGTL,31-Oct-2016,484.00,486.00,481.05,481.08,6900
AGTL,01-Nov-2016,484.99,492.99,484.97,490.96,37700
AGTL,02-Nov-2016,494.89,509.50,494.89,500.30,144900
AGTL,03-Nov-2016,504.50,505.00,494.00,498.76,154300
AGTL,04-Nov-2016,500.01,523.69,500.00,523.69,660700
AGTL,07-Nov-2016,539.95,549.87,535.00,549.87,174100
AGTL,08-Nov-2016,574.90,577.36,545.25,577.36,435900
AGTL,09-Nov-2016,560.50,606.22,560.50,606.22,484500
AGTL,10-Nov-2016,617.00,636.53,617.00,636.53,244000
AGTL,11-Nov-2016,648.98,668.35,640.00,668.35,257700
AGTL,14-Nov-2016,655.00,667.95,611.19,611.32,244800
AGTL,15-Nov-2016,612.00,613.00,580.76,583.45,235100
AGTL,16-Nov-2016,585.00,612.62,585.00,612.62,169800
AGTL,17-Nov-2016,622.05,643.25,610.00,642.62,228000
AGTL,18-Nov-2016,647.90,656.99,615.00,621.01,129500
AGTL,21-Nov-2016,615.00,639.44,615.00,632.34,85600
AGTL,22-Nov-2016,630.01,637.01,628.00,630.84,63500
AGTL,23-Nov-2016,630.00,630.10,620.11,623.26,34700
AGTL,24-Nov-2016,625.00,632.50,620.00,624.28,56900
AGTL,25-Nov-2016,631.00,631.50,620.50,624.30,20400
AGTL,28-Nov-2016,628.00,640.00,628.00,637.00,64700
AGTL,29-Nov-2016,640.00,668.85,639.00,668.85,166000
AGTL,30-Nov-2016,676.00,702.29,672.00,702.29,242800
AGTL,01-Dec-2016,710.00,718.89,667.18,667.76,222200
AGTL,02-Dec-2016,655.00,687.00,634.38,634.75,399100
AGTL,05-Dec-2016,625.00,639.00,617.00,628.10,101800
AGTL,06-Dec-2016,630.99,642.94,612.00,621.88,203900
AGTL,07-Dec-2016,620.00,641.99,612.50,635.95,241300
AGTL,08-Dec-2016,639.00,662.80,639.00,643.18,285900
AGTL,09-Dec-2016,643.00,651.90,628.00,632.31,163100
AGTL,13-Dec-2016,633.00,636.77,618.00,619.90,122500
AGTL,14-Dec-2016,620.00,628.90,615.00,621.47,85500
AGTL,15-Dec-2016,623.60,627.00,590.40,593.00,180800
AGTL,16-Dec-2016,594.00,603.00,583.00,586.26,133600
AGTL,19-Dec-2016,595.00,596.00,582.00,583.83,67600
AGTL,20-Dec-2016,581.15,584.95,575.00,577.94,61400
AGTL,21-Dec-2016,578.00,587.90,549.05,570.98,78900
AGTL,22-Dec-2016,572.10,576.77,561.00,564.03,26700
AGTL,23-Dec-2016,567.90,567.90,557.00,558.49,17800
AGTL,26-Dec-2016,560.00,578.90,560.00,574.38,32700
AGTL,27-Dec-2016,575.20,586.77,571.00,575.01,49000
AGTL,28-Dec-2016,574.90,575.50,565.00,566.90,47400
AGTL,29-Dec-2016,569.99,575.00,565.01,570.10,40900
AGTL,30-Dec-2016,573.99,578.88,569.15,570.76,60700
AGTL,02-Jan-2017,567.10,581.00,567.10,570.07,104650
AGTL,03-Jan-2017,568.60,572.60,565.00,567.90,64250
AGTL,04-Jan-2017,567.50,575.00,563.00,564.92,62750
AGTL,05-Jan-2017,564.00,567.95,560.00,561.57,38950
AGTL,06-Jan-2017,565.00,565.00,540.00,559.12,59750
AGTL,09-Jan-2017,562.99,563.50,559.00,560.56,45950
AGTL,10-Jan-2017,559.05,564.30,558.00,560.45,30200
AGTL,11-Jan-2017,558.99,588.47,551.01,588.47,279450
AGTL,12-Jan-2017,598.89,599.98,580.00,580.85,144500
AGTL,13-Jan-2017,580.25,599.00,579.00,588.43,106700
AGTL,16-Jan-2017,590.00,597.24,582.00,587.97,85000
AGTL,17-Jan-2017,590.00,590.00,576.50,581.78,38800
AGTL,18-Jan-2017,584.99,589.99,581.50,582.96,50450
AGTL,19-Jan-2017,584.99,598.60,582.00,593.23,143200
AGTL,20-Jan-2017,596.00,612.10,595.00,603.40,129250
AGTL,23-Jan-2017,610.00,610.50,596.71,597.82,81550
AGTL,24-Jan-2017,600.99,600.99,590.00,591.46,48400
AGTL,25-Jan-2017,590.02,607.50,588.00,593.82,118300
AGTL,26-Jan-2017,592.14,602.00,592.00,596.72,45850
AGTL,27-Jan-2017,595.00,598.50,583.50,586.72,38050
AGTL,30-Jan-2017,589.99,590.00,561.11,569.47,44650
AGTL,31-Jan-2017,561.11,573.99,555.00,559.26,28550
AGTL,01-Feb-2017,570.45,582.90,562.00,579.68,45750
AGTL,02-Feb-2017,587.00,608.66,587.00,608.66,171100
AGTL,03-Feb-2017,625.00,625.00,606.00,609.45,147550
AGTL,06-Feb-2017,611.06,615.00,602.10,609.41,62300
AGTL,07-Feb-2017,609.00,615.00,600.80,602.11,52950
AGTL,08-Feb-2017,603.10,607.00,592.50,593.96,49350
AGTL,09-Feb-2017,598.00,605.01,590.00,591.75,55350
AGTL,10-Feb-2017,594.00,594.00,585.01,586.42,30550
AGTL,13-Feb-2017,609.85,614.99,585.10,590.87,144250
AGTL,14-Feb-2017,590.00,590.00,561.34,578.39,63350
AGTL,15-Feb-2017,586.00,586.00,566.00,567.79,35950
AGTL,16-Feb-2017,569.00,579.00,568.00,576.05,29300
AGTL,17-Feb-2017,583.99,583.99,570.00,570.64,19700
AGTL,20-Feb-2017,573.50,574.00,560.51,564.00,14800
AGTL,21-Feb-2017,561.00,561.98,552.00,556.91,20250
AGTL,22-Feb-2017,559.00,559.99,541.00,542.70,28150
AGTL,23-Feb-2017,539.00,542.70,533.00,538.10,26600
AGTL,24-Feb-2017,539.00,539.00,528.00,530.16,16350
AGTL,27-Feb-2017,533.00,535.95,525.00,526.37,7200
AGTL,28-Feb-2017,526.00,538.00,525.00,536.43,16900
AGTL,01-Mar-2017,539.95,563.00,539.95,559.47,27850
AGTL,02-Mar-2017,564.99,587.00,564.00,576.36,37550
AGTL,03-Mar-2017,580.00,598.00,578.10,586.03,66700
AGTL,06-Mar-2017,585.00,585.00,573.00,575.58,26800
AGTL,07-Mar-2017,570.00,588.00,570.00,580.83,21650
AGTL,08-Mar-2017,584.00,587.00,581.00,582.46,18050
AGTL,09-Mar-2017,580.00,580.50,572.00,574.76,10750
AGTL,10-Mar-2017,565.00,572.00,562.00,565.16,13650
AGTL,13-Mar-2017,564.00,572.00,560.00,561.53,7300
AGTL,14-Mar-2017,560.00,560.00,535.00,544.73,32350
AGTL,15-Mar-2017,547.00,548.15,535.00,537.44,14250
AGTL,16-Mar-2017,532.00,537.90,527.10,536.06,14600
AGTL,17-Mar-2017,535.00,544.99,535.00,540.89,6500
AGTL,20-Mar-2017,550.00,559.50,550.00,553.59,19650
AGTL,21-Mar-2017,555.00,560.00,554.00,556.31,14850
AGTL,22-Mar-2017,558.50,574.80,554.01,567.27,25850
AGTL,24-Mar-2017,575.00,585.00,570.00,575.60,28250
AGTL,27-Mar-2017,574.00,575.00,567.00,567.49,7050
AGTL,28-Mar-2017,565.00,570.00,560.00,565.97,13050
AGTL,29-Mar-2017,572.00,575.50,569.50,571.16,26900
AGTL,30-Mar-2017,566.00,566.00,556.50,558.76,14850
AGTL,31-Mar-2017,558.00,568.00,556.00,563.55,9700
AGTL,03-Apr-2017,569.90,584.00,569.90,582.69,62700
AGTL,04-Apr-2017,583.00,585.00,574.00,577.98,25400
AGTL,05-Apr-2017,577.89,578.00,567.88,569.46,21000
AGTL,06-Apr-2017,570.00,570.00,560.00,561.16,13950
AGTL,07-Apr-2017,568.00,589.21,562.10,578.98,66450
AGTL,10-Apr-2017,579.50,586.00,579.00,580.82,27450
AGTL,11-Apr-2017,585.00,588.75,578.05,580.09,27500
AGTL,12-Apr-2017,590.00,597.00,585.60,586.77,79700
AGTL,13-Apr-2017,588.98,589.99,577.90,581.07,44750
AGTL,14-Apr-2017,582.00,590.00,577.02,584.20,45800
AGTL,17-Apr-2017,580.00,580.00,559.00,562.64,40700
AGTL,18-Apr-2017,552.00,558.00,552.00,555.16,20800
AGTL,19-Apr-2017,532.01,565.00,527.41,561.81,50000
AGTL,20-Apr-2017,551.50,588.99,535.50,572.98,63750
AGTL,21-Apr-2017,575.01,596.00,575.01,593.76,59350
AGTL,24-Apr-2017,600.00,623.44,600.00,623.44,225450
AGTL,25-Apr-2017,630.01,650.15,626.00,634.37,216600
AGTL,26-Apr-2017,656.00,666.08,642.15,666.08,275850
AGTL,27-Apr-2017,672.00,698.00,672.00,679.10,141800
AGTL,28-Apr-2017,670.00,713.05,670.00,711.98,264300
AGTL,02-May-2017,714.00,714.00,678.00,679.51,62400
AGTL,03-May-2017,685.00,685.00,645.54,646.67,72700
AGTL,04-May-2017,647.00,659.90,631.00,650.59,72950
AGTL,05-May-2017,655.00,678.00,654.95,664.59,108800
AGTL,08-May-2017,670.00,684.00,654.07,659.49,120650
AGTL,09-May-2017,664.00,668.00,655.10,656.93,44150
AGTL,10-May-2017,662.00,663.00,656.00,656.36,21950
AGTL,11-May-2017,653.00,663.50,653.00,661.22,27300
AGTL,12-May-2017,659.00,659.00,650.00,652.00,57400
AGTL,15-May-2017,649.00,649.00,636.00,641.98,39400
AGTL,16-May-2017,640.98,641.00,633.00,636.27,12450
AGTL,17-May-2017,640.00,668.08,633.00,665.15,178000
AGTL,18-May-2017,665.00,671.50,654.00,655.49,99100
AGTL,19-May-2017,660.00,660.00,650.00,650.81,19500
AGTL,22-May-2017,650.00,655.55,645.00,648.22,25750
AGTL,23-May-2017,644.00,659.90,644.00,654.54,35000
AGTL,24-May-2017,653.01,664.00,653.00,654.42,96100
AGTL,25-May-2017,655.00,657.00,652.50,654.24,22250
AGTL,26-May-2017,654.00,686.95,650.20,676.38,114500
AGTL,29-May-2017,685.01,710.19,680.00,691.09,117600
AGTL,30-May-2017,694.00,698.00,666.10,671.74,66650
AGTL,31-May-2017,668.00,677.00,665.00,673.53,24100
AGTL,01-Jun-2017,682.49,687.00,645.00,666.38,84450
AGTL,02-Jun-2017,645.00,670.00,641.01,663.62,38650
AGTL,05-Jun-2017,663.62,690.00,663.62,686.93,48350
AGTL,06-Jun-2017,695.00,718.00,695.00,711.16,154250
AGTL,07-Jun-2017,716.99,746.71,715.00,746.71,132750
AGTL,08-Jun-2017,760.00,784.04,755.00,764.81,184950
AGTL,09-Jun-2017,765.00,768.00,740.00,745.95,44650
AGTL,12-Jun-2017,737.10,737.10,708.66,710.38,34300
AGTL,13-Jun-2017,710.00,730.00,675.10,694.54,45150
AGTL,14-Jun-2017,700.00,710.00,686.00,687.62,26200
AGTL,15-Jun-2017,681.00,714.60,681.00,698.03,26500
AGTL,16-Jun-2017,698.00,699.80,690.00,690.96,2650
AGTL,19-Jun-2017,705.00,705.00,670.00,670.00,7750
AGTL,20-Jun-2017,687.11,687.34,636.50,636.50,18600
AGTL,21-Jun-2017,630.25,650.00,604.68,647.94,38650
AGTL,22-Jun-2017,654.80,678.00,654.00,659.62,17500
AGTL,29-Jun-2017,634.00,660.00,630.00,639.24,11750
AGTL,30-Jun-2017,639.24,645.00,639.24,643.88,4500
AGTL,03-Jul-2017,630.01,635.00,616.00,619.29,9300
AGTL,04-Jul-2017,601.20,645.00,601.20,642.52,16300
AGTL,05-Jul-2017,635.00,650.00,620.01,629.75,12350
AGTL,06-Jul-2017,615.00,636.00,614.00,615.69,4950
AGTL,07-Jul-2017,619.88,623.00,610.00,619.29,5000
AGTL,10-Jul-2017,610.00,642.90,609.00,639.89,20400
AGTL,11-Jul-2017,623.00,624.00,607.90,607.90,13300
AGTL,12-Jul-2017,582.00,619.99,582.00,614.55,15150
AGTL,13-Jul-2017,619.89,626.00,598.25,606.18,12700
AGTL,14-Jul-2017,609.99,611.00,596.00,608.42,7300
AGTL,17-Jul-2017,608.99,609.00,600.00,602.74,8750
AGTL,18-Jul-2017,610.00,615.00,610.00,614.56,8950
AGTL,19-Jul-2017,620.00,622.00,613.20,613.93,10100
AGTL,20-Jul-2017,620.00,627.99,603.00,612.07,7850
AGTL,21-Jul-2017,613.50,615.60,608.10,614.20,7900
AGTL,24-Jul-2017,612.00,618.00,612.00,618.00,1300
AGTL,25-Jul-2017,623.00,648.89,620.00,639.66,17350
AGTL,26-Jul-2017,635.00,640.00,630.00,633.22,7250
AGTL,27-Jul-2017,635.00,639.50,634.00,634.67,1650
AGTL,28-Jul-2017,606.01,666.40,605.00,661.65,27200
AGTL,31-Jul-2017,672.50,694.73,672.50,687.72,113250
AGTL,01-Aug-2017,693.00,722.10,690.00,719.76,81600
AGTL,02-Aug-2017,730.00,730.00,700.00,706.57,31900
AGTL,03-Aug-2017,703.00,703.00,694.00,699.08,13650
AGTL,04-Aug-2017,703.00,715.00,697.05,700.07,10000
AGTL,07-Aug-2017,700.00,711.90,697.00,703.55,12450
AGTL,08-Aug-2017,699.51,703.00,691.00,691.63,8350
AGTL,09-Aug-2017,682.00,706.00,682.00,703.18,8950
AGTL,10-Aug-2017,695.00,719.99,695.00,699.85,31200
AGTL,11-Aug-2017,705.00,723.00,696.00,699.98,21500
AGTL,15-Aug-2017,703.00,709.00,665.00,667.41,22800
AGTL,16-Aug-2017,675.00,676.99,657.50,659.15,13200
AGTL,17-Aug-2017,660.00,660.30,630.10,640.97,6450
AGTL,18-Aug-2017,635.00,645.00,631.00,639.90,17250
AGTL,21-Aug-2017,631.00,640.00,607.91,607.95,22400
AGTL,22-Aug-2017,582.50,610.00,577.56,604.54,22400
AGTL,23-Aug-2017,610.00,621.70,605.00,616.63,40950
AGTL,24-Aug-2017,615.50,616.00,600.00,601.09,13200
AGTL,25-Aug-2017,609.00,613.00,599.00,606.86,7700
AGTL,28-Aug-2017,613.00,613.00,603.00,610.08,8450
AGTL,29-Aug-2017,605.00,612.00,595.00,601.53,12050
AGTL,30-Aug-2017,592.50,593.00,570.00,577.09,11900
AGTL,31-Aug-2017,572.50,585.00,568.00,582.74,6100
AGTL,05-Sep-2017,582.00,584.50,570.05,583.32,19700
AGTL,06-Sep-2017,590.00,595.00,576.00,577.58,10250
AGTL,07-Sep-2017,579.00,580.00,556.19,558.27,6850
AGTL,08-Sep-2017,574.99,575.00,559.00,561.07,9700
AGTL,11-Sep-2017,553.00,555.00,550.00,551.11,4150
AGTL,12-Sep-2017,541.10,548.00,529.12,532.39,21700
AGTL,13-Sep-2017,525.00,545.00,525.00,541.96,10550
AGTL,14-Sep-2017,541.00,553.49,535.00,540.57,16350
AGTL,15-Sep-2017,545.00,545.00,533.50,534.48,11050
AGTL,18-Sep-2017,535.45,541.00,529.50,534.80,133350
AGTL,19-Sep-2017,538.00,561.00,538.00,558.24,32600
AGTL,20-Sep-2017,555.00,574.50,554.00,571.73,10850
AGTL,21-Sep-2017,578.90,585.00,566.00,579.44,28700
AGTL,22-Sep-2017,570.01,597.90,569.00,582.39,10500
AGTL,25-Sep-2017,589.00,611.50,589.00,611.50,38550
AGTL,26-Sep-2017,615.01,634.00,612.50,615.00,24500
AGTL,27-Sep-2017,610.00,610.00,594.00,599.51,13450
AGTL,28-Sep-2017,599.00,600.50,596.00,597.37,4300
AGTL,29-Sep-2017,602.79,603.00,591.00,593.27,3200
AGTL,02-Oct-2017,599.50,600.00,593.20,595.69,2400
AGTL,03-Oct-2017,593.00,593.00,577.00,580.35,36800
AGTL,04-Oct-2017,581.00,585.00,551.50,565.50,11300
AGTL,05-Oct-2017,575.89,575.89,540.00,558.16,25950
AGTL,06-Oct-2017,560.00,574.90,558.00,573.17,12200
AGTL,09-Oct-2017,565.00,570.50,562.00,563.78,4550
AGTL,10-Oct-2017,560.00,560.90,555.01,556.00,1600
AGTL,11-Oct-2017,560.00,564.99,559.00,560.28,12100
AGTL,12-Oct-2017,565.98,568.00,550.00,560.46,11800
AGTL,13-Oct-2017,556.00,562.49,549.00,559.53,14150
AGTL,16-Oct-2017,562.00,587.50,560.00,586.17,19600
AGTL,17-Oct-2017,590.00,608.00,572.50,577.82,16450
AGTL,18-Oct-2017,580.00,586.00,573.00,576.82,3850
AGTL,19-Oct-2017,578.05,587.98,578.00,586.33,8900
AGTL,20-Oct-2017,584.10,599.00,581.01,596.48,7800
AGTL,23-Oct-2017,598.00,600.00,587.53,592.23,5250
AGTL,24-Oct-2017,594.00,603.00,590.00,599.84,9400
AGTL,25-Oct-2017,611.00,628.90,609.00,614.97,23200
AGTL,26-Oct-2017,618.75,644.80,615.00,639.78,54700
AGTL,27-Oct-2017,639.70,660.00,639.70,657.66,54450
AGTL,30-Oct-2017,662.10,662.10,642.51,647.76,10350
AGTL,31-Oct-2017,649.90,665.00,645.00,648.53,39100
AGTL,01-Nov-2017,650.00,658.50,650.00,654.02,10400
AGTL,02-Nov-2017,655.00,656.00,646.00,648.30,6300
AGTL,03-Nov-2017,649.99,659.50,648.30,654.84,5350
AGTL,06-Nov-2017,652.00,652.00,647.00,647.20,5200
AGTL,07-Nov-2017,647.00,649.90,646.10,648.53,3550
AGTL,08-Nov-2017,649.00,668.00,649.00,658.06,14700
AGTL,09-Nov-2017,665.00,670.00,655.00,658.05,23950
AGTL,10-Nov-2017,652.00,656.00,652.00,653.83,5050
AGTL,13-Nov-2017,644.00,655.00,640.00,654.38,4900
AGTL,14-Nov-2017,659.99,661.98,651.00,657.19,6600
AGTL,15-Nov-2017,652.05,661.99,652.05,657.42,4100
AGTL,16-Nov-2017,660.00,660.00,657.00,658.80,2450
AGTL,17-Nov-2017,659.99,670.10,659.99,668.86,8600
AGTL,20-Nov-2017,672.50,680.00,666.00,673.75,7250
AGTL,21-Nov-2017,675.00,689.80,674.00,685.11,23400
AGTL,22-Nov-2017,696.00,719.36,690.00,718.87,43100
AGTL,23-Nov-2017,735.00,753.00,707.01,714.10,76950
AGTL,24-Nov-2017,720.00,724.40,685.01,690.47,22850
AGTL,27-Nov-2017,693.00,697.00,677.00,690.66,12100
AGTL,28-Nov-2017,676.00,676.00,640.30,644.45,17650
AGTL,29-Nov-2017,644.50,649.99,628.07,629.96,12400
AGTL,30-Nov-2017,621.00,636.00,621.00,630.35,4050
AGTL,04-Dec-2017,627.00,630.00,623.00,625.50,2850
AGTL,05-Dec-2017,629.50,635.70,624.00,627.93,7850
AGTL,06-Dec-2017,627.50,628.00,621.00,622.76,2750
AGTL,07-Dec-2017,612.00,622.00,601.00,608.65,8800
AGTL,08-Dec-2017,600.00,627.99,600.00,620.08,7950
AGTL,11-Dec-2017,621.00,621.00,598.00,600.11,11350
AGTL,12-Dec-2017,601.00,601.00,586.00,598.53,6300
AGTL,13-Dec-2017,599.99,610.00,597.00,599.30,10550
AGTL,14-Dec-2017,597.50,598.00,592.00,594.98,3350
AGTL,15-Dec-2017,594.00,601.00,592.00,600.11,1650
AGTL,18-Dec-2017,600.00,600.00,595.00,595.00,2550
AGTL,19-Dec-2017,591.00,591.00,582.00,588.29,3900
AGTL,20-Dec-2017,590.15,596.00,584.05,586.78,3300
AGTL,21-Dec-2017,588.00,593.00,586.00,591.62,6250
AGTL,22-Dec-2017,600.00,612.99,590.60,609.50,4850
AGTL,26-Dec-2017,600.25,606.85,600.00,602.57,1900
AGTL,27-Dec-2017,602.00,617.00,602.00,610.20,3850
AGTL,28-Dec-2017,617.00,626.00,612.00,623.04,9000
AGTL,29-Dec-2017,626.89,626.89,613.00,614.55,5050
AGTL,01-Jan-2018,611.00,618.00,611.00,615.00,300
AGTL,02-Jan-2018,615.00,624.00,615.00,618.88,5900
AGTL,03-Jan-2018,624.00,628.00,619.99,625.54,3150
AGTL,04-Jan-2018,626.50,631.00,611.00,619.85,12200
AGTL,05-Jan-2018,611.11,620.00,611.11,619.24,8100
AGTL,08-Jan-2018,623.00,634.00,621.00,627.21,16350
AGTL,09-Jan-2018,621.00,624.50,615.00,617.35,8950
AGTL,10-Jan-2018,622.00,630.00,622.00,627.66,10550
AGTL,11-Jan-2018,625.00,630.00,618.00,623.27,5450
AGTL,12-Jan-2018,620.52,627.00,613.92,618.37,8900
AGTL,15-Jan-2018,611.00,617.00,610.00,613.75,2550
AGTL,16-Jan-2018,620.00,622.00,617.01,618.01,2200
AGTL,17-Jan-2018,621.99,622.00,619.90,622.00,1200
AGTL,18-Jan-2018,624.00,627.99,620.00,622.78,5700
AGTL,19-Jan-2018,620.00,633.00,619.00,627.31,18000
AGTL,22-Jan-2018,632.00,658.67,630.00,658.67,32350
AGTL,23-Jan-2018,665.00,688.99,658.00,679.11,29000
AGTL,24-Jan-2018,687.00,688.00,665.02,672.77,16500
AGTL,25-Jan-2018,672.50,672.50,640.01,664.00,5400
AGTL,26-Jan-2018,655.00,670.00,655.00,667.16,3100
AGTL,29-Jan-2018,670.00,679.99,670.00,673.00,3700
AGTL,30-Jan-2018,670.00,670.00,660.05,663.09,4850
AGTL,31-Jan-2018,662.00,676.00,662.00,670.63,9700
AGTL,01-Feb-2018,666.00,671.50,665.01,667.53,5700
AGTL,02-Feb-2018,669.00,683.00,669.00,671.12,11400
AGTL,06-Feb-2018,669.00,684.00,666.00,677.44,14700
AGTL,07-Feb-2018,670.11,696.90,670.11,686.47,26350
AGTL,08-Feb-2018,694.99,695.00,685.01,689.51,14600
AGTL,09-Feb-2018,689.99,693.90,682.00,688.54,13000
AGTL,12-Feb-2018,685.50,692.00,685.00,686.00,7300
AGTL,13-Feb-2018,692.01,709.00,686.05,695.70,46200
AGTL,14-Feb-2018,692.10,700.00,684.00,685.29,9100
AGTL,15-Feb-2018,680.05,690.00,670.00,673.74,5700
AGTL,16-Feb-2018,680.00,688.00,677.01,682.94,4650
AGTL,19-Feb-2018,683.01,691.99,673.01,678.79,6700
AGTL,20-Feb-2018,694.00,699.00,674.00,677.37,33200
AGTL,21-Feb-2018,688.00,688.00,675.00,676.74,11200
AGTL,22-Feb-2018,675.00,685.00,670.00,677.55,14900
AGTL,23-Feb-2018,677.00,680.00,672.00,674.57,6300
AGTL,26-Feb-2018,670.00,677.00,666.44,670.58,7500
AGTL,27-Feb-2018,670.01,679.99,668.00,677.99,7050
AGTL,28-Feb-2018,678.01,679.99,672.00,673.96,6600
AGTL,01-Mar-2018,673.00,678.00,673.00,676.19,2800
AGTL,02-Mar-2018,679.90,681.00,676.00,678.70,9200
AGTL,05-Mar-2018,680.00,692.00,678.50,688.83,11900
AGTL,06-Mar-2018,693.00,700.00,689.00,690.20,16700
AGTL,07-Mar-2018,690.00,694.00,688.00,689.33,2750
AGTL,08-Mar-2018,690.00,692.00,680.00,683.17,10050
AGTL,09-Mar-2018,685.00,689.00,679.00,681.50,3850
AGTL,12-Mar-2018,675.00,679.90,670.00,675.55,14800
AGTL,13-Mar-2018,680.00,691.00,676.06,688.77,11500
AGTL,14-Mar-2018,686.01,690.00,685.00,685.00,4150
AGTL,15-Mar-2018,687.00,687.00,680.00,680.68,6500
AGTL,16-Mar-2018,684.00,684.00,674.00,675.16,6300
AGTL,19-Mar-2018,679.90,699.99,679.90,692.54,26650
AGTL,20-Mar-2018,697.90,701.50,690.05,693.82,18050
AGTL,21-Mar-2018,693.00,697.00,693.00,695.34,3750
AGTL,22-Mar-2018,697.00,697.00,693.00,696.49,3700
AGTL,26-Mar-2018,697.75,708.00,697.75,701.42,10950
AGTL,27-Mar-2018,705.00,706.99,696.00,698.22,8950
AGTL,28-Mar-2018,695.60,700.00,695.00,696.69,2300
AGTL,29-Mar-2018,696.80,699.00,693.00,694.75,9450
AGTL,30-Mar-2018,693.55,695.00,692.00,693.28,1050
AGTL,02-Apr-2018,692.00,709.00,692.00,707.29,17300
AGTL,03-Apr-2018,709.00,742.65,709.00,740.68,66750
AGTL,04-Apr-2018,745.00,756.00,724.00,731.55,52300
AGTL,05-Apr-2018,730.00,734.98,724.01,728.85,6450
AGTL,06-Apr-2018,734.78,734.90,720.00,724.09,9100
AGTL,09-Apr-2018,734.00,740.00,732.00,733.99,7150
AGTL,10-Apr-2018,731.00,745.00,731.00,739.90,16500
AGTL,11-Apr-2018,744.47,752.00,733.00,749.26,28650
AGTL,12-Apr-2018,749.90,780.00,746.00,774.14,52650
AGTL,13-Apr-2018,770.00,780.00,767.02,775.31,23000
AGTL,16-Apr-2018,763.68,772.00,745.00,750.89,22000
AGTL,17-Apr-2018,721.00,735.00,720.00,731.81,8600
AGTL,18-Apr-2018,720.83,735.00,720.00,727.00,9450
AGTL,19-Apr-2018,729.90,748.00,729.90,735.61,16450
AGTL,20-Apr-2018,730.00,733.00,722.50,729.80,2650
AGTL,23-Apr-2018,735.00,738.87,734.00,737.55,2450
AGTL,24-Apr-2018,743.00,744.00,730.00,734.40,4850
AGTL,25-Apr-2018,737.98,746.00,736.00,743.34,4450
AGTL,26-Apr-2018,725.00,736.49,721.01,727.00,11850
AGTL,27-Apr-2018,733.90,744.00,727.39,738.67,8250
AGTL,30-Apr-2018,731.20,739.99,728.25,730.58,1800
AGTL,02-May-2018,730.01,732.00,722.52,723.93,1800
AGTL,03-May-2018,713.25,723.00,700.00,710.16,13450
AGTL,04-May-2018,706.00,719.99,704.00,706.19,8950
AGTL,07-May-2018,705.00,706.00,700.00,700.34,9400
AGTL,08-May-2018,684.10,700.50,684.10,699.32,6400
AGTL,09-May-2018,688.99,700.00,688.99,697.22,8200
AGTL,10-May-2018,697.00,700.00,697.00,700.00,2950
AGTL,11-May-2018,700.00,700.00,697.00,699.08,1150
AGTL,14-May-2018,700.00,700.00,686.10,693.86,4050
AGTL,15-May-2018,699.88,700.00,690.00,700.00,5450
AGTL,16-May-2018,700.00,700.00,694.00,694.35,5400
AGTL,17-May-2018,690.10,700.00,690.10,699.75,4400
AGTL,18-May-2018,696.00,696.00,690.00,694.99,2800
AGTL,21-May-2018,695.00,701.00,690.00,691.00,4600
AGTL,22-May-2018,690.31,700.00,690.30,696.64,1800
AGTL,23-May-2018,700.00,700.00,698.00,700.00,12650
AGTL,24-May-2018,699.99,700.00,699.99,700.00,550
AGTL,25-May-2018,699.99,699.99,694.00,695.00,3950
AGTL,28-May-2018,695.00,704.99,695.00,700.00,3550
AGTL,30-May-2018,700.00,700.00,697.11,697.71,5050
